Yr,Day,Hr,Mn,Sec,Fr,Code,Sig,Latitude,Longitude,GpsAge,,,,
5,218,8,27,21,8165,180,75,61.51024,-145.973235,0,,,,
5,218,8,27,22,8165,180,75,61.51037333,-145.9739,0,,,,
5,218,8,27,23,8165,180,89,61.51054167,-145.9745233,1,,,,
5,218,8,27,24,8165,180,84,61.51054167,-145.9745233,2,,,,
5,218,8,30,11,8103,110,75,61.47771,-146.0254517,0,,,,
5,218,8,30,51,8103,110,79,61.48047167,-146.020995,1,,,,
5,218,8,30,52,8103,110,83,61.48071167,-146.0214317,1,,,,
5,218,8,30,54,8103,110,74,61.48096167,-146.02185,1,,,,
5,218,8,30,55,8103,110,86,61.48122167,-146.0222467,1,,,,
5,218,8,30,56,8103,110,89,61.48149167,-146.022625,1,,,,
5,218,8,30,57,8103,110,93,61.48176833,-146.02299,1,,,,
5,218,8,31,10,8184,20,78,61.486135,-146.0238317,0,,,,
5,218,8,31,11,8184,20,75,61.486135,-146.0238317,1,,,,
5,218,8,31,14,8184,20,81,61.48688667,-146.022495,1,,,,
5,218,8,31,17,8184,20,80,61.48738667,-146.02074,1,,,,
5,218,8,31,17,8184,23,81,61.48738667,-146.02074,1,,,,
5,218,8,32,48,8184,20,97,61.46539833,-146.0180817,0,,,,
5,218,8,32,49,8184,20,98,61.46529167,-146.01877,1,,,,
5,218,8,32,50,8184,20,98,61.46520167,-146.0194667,0,,,,
5,218,8,32,51,8184,20,99,61.46513333,-146.0201683,0,,,,
5,218,8,34,14,8383,60,79,61.45442333,-146.0594583,0,,,,
5,218,8,34,15,8383,60,76,61.45442333,-146.0594583,1,,,,
5,218,8,34,17,8383,60,75,61.45501167,-146.059385,1,,,,
5,218,8,34,18,8383,60,86,61.455625,-146.0593767,0,,,,
5,218,8,34,19,8383,60,87,61.45594,-146.0594433,0,,,,
5,218,8,34,19,8383,60,77,61.45594,-146.0594433,0,,,,
5,218,8,34,20,8383,60,79,61.456255,-146.0595667,0,,,,
5,218,8,34,25,8383,60,89,61.45743667,-146.06073,1,,,,
5,218,8,34,25,8383,60,85,61.45743667,-146.06073,1,,,,
5,218,8,34,27,8383,60,89,61.45799167,-146.0615233,1,,,,
5,218,8,34,28,8383,60,94,61.45827667,-146.0619,1,,,,
5,218,8,34,28,8383,60,83,61.45827667,-146.0619,1,,,,
5,218,8,34,29,8383,60,96,61.45886667,-146.0625833,0,,,,
5,218,8,34,30,8383,60,97,61.459175,-146.062875,0,,,,
5,218,8,34,32,8383,60,101,61.459815,-146.0633383,0,,,,
5,218,8,34,32,8383,60,77,61.459815,-146.0633383,0,,,,
5,218,8,34,35,8383,60,100,61.46083333,-146.06372,0,,,,
5,218,8,34,36,8383,60,104,61.46118167,-146.063725,0,,,,
5,218,8,34,38,8383,60,83,61.46153,-146.0636617,0,,,,
5,218,8,34,39,8383,60,81,61.461875,-146.0635367,0,,,,
5,218,8,34,40,8383,60,91,61.46221667,-146.0633467,0,,,,
5,218,8,34,40,8383,60,89,61.46221667,-146.0633467,0,,,,
5,218,8,34,42,8383,60,88,61.46286667,-146.0627917,0,,,,
5,218,8,34,43,8383,60,100,61.46318,-146.062455,0,,,,
5,218,8,34,43,8383,60,96,61.46318,-146.062455,0,,,,
5,218,8,34,44,8383,60,94,61.46349167,-146.06211,0,,,,
5,218,8,34,45,8383,60,85,61.4638,-146.061765,1,,,,
5,218,8,34,47,8383,60,85,61.46441333,-146.0611,1,,,,
5,218,8,34,48,8383,60,92,61.46472167,-146.0607883,1,,,,
5,218,8,34,49,8383,60,95,61.465035,-146.0605067,1,,,,
5,218,8,34,50,8383,60,90,61.465355,-146.0602817,1,,,,
5,218,8,34,51,8383,60,89,61.46601333,-146.0600667,0,,,,
5,218,8,34,54,8383,60,90,61.46698,-146.0604017,0,,,,
5,218,8,34,54,8383,60,97,61.46698,-146.0604017,0,,,,
5,218,8,34,56,8383,60,96,61.46726833,-146.0606917,0,,,,
5,218,8,34,57,8383,60,93,61.467525,-146.0610767,0,,,,
5,218,8,34,59,8383,60,84,61.46793,-146.062055,0,,,,
5,218,8,35,2,8383,60,85,61.468265,-146.0638467,0,,,,
5,218,8,35,2,8383,60,74,61.468265,-146.0638467,0,,,,
5,218,8,35,3,8383,60,76,61.4683,-146.064485,1,,,,
5,218,8,35,4,8383,60,83,61.46828833,-146.065125,1,,,,
5,218,8,35,6,8383,60,83,61.46813333,-146.0663633,1,,,,
5,218,8,35,6,8383,60,79,61.46813333,-146.0663633,1,,,,
5,218,8,35,10,8383,60,92,61.467115,-146.068795,0,,,,
5,218,8,35,10,8383,60,88,61.467115,-146.068795,0,,,,
5,218,8,35,11,8383,60,84,61.46684,-146.0691083,0,,,,
5,218,8,35,35,8184,20,83,61.46062833,-146.0670217,1,,,,
5,218,8,35,36,8184,20,83,61.46044667,-146.0665717,1,,,,
5,218,8,43,14,8184,20,106,61.47627667,-146.0515067,0,,,,
5,218,8,43,15,8184,20,105,61.47646667,-146.0509633,1,,,,
5,218,8,44,6,8103,110,83,61.484925,-146.02185,1,,,,
5,218,8,44,7,8103,110,95,61.48514667,-146.0213483,1,,,,
5,218,8,45,59,8165,180,91,61.51694167,-145.98149,0,,,,
5,218,8,46,0,8165,180,89,61.51721,-145.9810683,0,,,,
5,218,8,46,2,8165,180,77,61.51769333,-145.98011,0,,,,
5,218,8,46,2,8165,180,89,61.51769333,-145.98011,0,,,,
5,218,8,46,3,8165,180,88,61.51790667,-145.9795817,0,,,,
5,218,8,46,4,8165,180,81,61.51809667,-145.979025,0,,,,
5,218,8,46,6,8165,180,78,61.51826667,-145.9784417,0,,,,
5,218,8,46,10,8165,180,73,61.51873167,-145.9758917,0,,,,
5,218,8,46,11,8165,180,94,61.51879167,-145.97522,0,,,,
5,218,8,46,14,8165,180,91,61.51894833,-145.9725167,0,,,,
5,218,8,46,15,8165,180,79,61.51898333,-145.9718533,1,,,,
5,218,8,46,17,8165,180,81,61.51903,-145.9711983,0,,,,
5,218,8,46,18,8165,180,81,61.519105,-145.97056,0,,,,
5,218,8,46,23,8165,180,75,61.520195,-145.9674133,0,,,,
5,218,8,46,27,8165,180,72,61.52136667,-145.966285,0,,,,
5,218,8,46,31,8165,180,76,61.52234333,-145.965985,1,,,,
5,218,8,48,22,8287,230,82,61.55888167,-145.98381,0,,,,
5,218,8,48,23,8287,230,81,61.55920333,-145.9838783,0,,,,
5,218,8,48,25,8287,230,83,61.55952333,-145.9839467,0,,,,
5,218,8,48,26,8287,230,83,61.55984,-145.9840083,0,,,,
5,218,8,48,28,8287,230,86,61.56047833,-145.98414,0,,,,
5,218,8,48,29,8287,230,84,61.56079667,-145.9842033,0,,,,
5,218,8,48,30,8287,230,86,61.56111667,-145.984275,0,,,,
5,218,8,48,32,8287,230,86,61.56174833,-145.9845283,0,,,,
5,218,8,48,32,8287,230,88,61.56174833,-145.9845283,0,,,,
5,218,8,48,34,8287,230,87,61.56236833,-145.9849467,0,,,,
5,218,8,48,35,8287,230,82,61.56267167,-145.985225,0,,,,
5,218,8,48,40,8287,230,71,61.563795,-145.986805,2,,,,
5,218,8,48,47,8287,230,77,61.56591833,-145.9912483,0,,,,
5,218,8,48,47,8287,230,87,61.56591833,-145.9912483,0,,,,
5,218,8,48,49,8287,230,90,61.566425,-145.992005,0,,,,
5,218,8,48,50,8287,230,95,61.56668833,-145.9923533,0,,,,
5,218,8,48,51,8287,230,98,61.56696167,-145.9926817,1,,,,
5,218,8,48,53,8287,230,101,61.56724167,-145.9929883,0,,,,
5,218,8,48,55,8287,230,106,61.567835,-145.9935367,1,,,,
5,218,8,49,41,8245,150,77,61.58184,-145.9902367,1,,,,
5,218,8,49,41,8245,150,79,61.58184,-145.9902367,1,,,,
5,218,8,49,42,8245,150,79,61.58207,-145.9897383,1,,,,
5,218,8,49,43,8245,150,79,61.5823,-145.9892417,1,,,,
5,218,8,49,45,8245,150,78,61.58253167,-145.98875,1,,,,
5,218,8,49,46,8245,150,80,61.58276167,-145.9882617,1,,,,
5,218,8,51,28,8326,90,72,61.61176667,-145.9696017,0,,,,
5,218,8,51,29,8326,90,80,61.61209833,-145.9697683,0,,,,
5,218,8,51,31,8326,90,80,61.61275833,-145.9700983,0,,,,
5,218,8,51,32,8326,90,80,61.61308667,-145.9702667,0,,,,
5,218,8,51,32,8326,90,84,61.61308667,-145.9702667,0,,,,
5,218,8,51,33,8326,90,73,61.61341333,-145.9704467,0,,,,
5,218,8,51,34,8326,90,83,61.61374,-145.9706333,0,,,,
5,218,8,51,37,8326,90,84,61.61473333,-145.9711967,1,,,,
5,218,8,51,37,8326,90,87,61.61473333,-145.9711967,1,,,,
5,218,8,51,38,8326,90,83,61.61506667,-145.9713633,1,,,,
5,218,8,51,39,8326,90,90,61.61574167,-145.9716533,0,,,,
5,218,8,51,40,8326,90,93,61.61608333,-145.97177,0,,,,
5,218,8,51,41,8326,90,81,61.61642667,-145.97187,0,,,,
5,218,8,52,13,8103,230,76,61.62657167,-145.9775417,1,,,,
5,218,8,53,8,8045,60,75,61.632805,-145.9802,0,,,,
5,218,8,53,8,8045,60,79,61.632805,-145.9802,0,,,,
5,218,8,53,10,8045,60,78,61.632505,-145.9801417,0,,,,
5,218,8,53,12,8045,60,77,61.63190167,-145.9798533,0,,,,
5,218,8,53,12,8045,60,75,61.63190167,-145.9798533,0,,,,
5,218,8,53,13,8045,60,71,61.63160667,-145.97967,0,,,,
5,218,8,57,29,8045,140,97,61.68246333,-145.9528017,1,,,,
5,218,8,57,30,8045,140,94,61.68279667,-145.9527217,1,,,,
5,218,8,57,32,8045,140,88,61.68346667,-145.952545,1,,,,
5,218,8,57,32,8045,140,84,61.68346667,-145.952545,1,,,,
5,218,8,57,33,8045,140,81,61.68380167,-145.9524417,1,,,,
5,218,8,57,34,8045,140,82,61.684135,-145.9523317,1,,,,
5,218,8,57,36,8045,140,78,61.6848,-145.95208,1,,,,
5,218,8,57,38,8045,140,78,61.68579167,-145.951665,0,,,,
5,218,8,57,39,8045,140,73,61.686125,-145.9515233,0,,,,
5,218,8,57,40,8045,140,74,61.686455,-145.9513733,0,,,,
5,218,9,0,35,8025,190,74,61.725175,-145.8766383,1,,,,
5,218,9,0,36,8025,190,74,61.72535167,-145.8760117,1,,,,
5,218,9,1,5,8287,10,78,61.73048,-145.8584183,1,,,,
5,218,9,1,5,8287,10,76,61.73048,-145.8584183,1,,,,
5,218,9,1,10,8287,10,72,61.730935,-145.8550667,1,,,,
5,218,9,2,12,8025,180,75,61.72834333,-145.8364933,0,,,,
5,218,9,2,14,8025,180,73,61.728825,-145.8373133,0,,,,
5,218,9,2,17,8025,180,74,61.72960833,-145.8383633,0,,,,
5,218,9,2,19,8025,180,78,61.73016667,-145.8389717,1,,,,
5,218,9,2,20,8025,180,79,61.730455,-145.83926,1,,,,
5,218,9,2,22,8025,180,77,61.73104333,-145.8398217,0,,,,
5,218,9,2,23,8025,180,76,61.73133833,-145.840105,0,,,,
5,218,9,2,24,8025,180,76,61.73163,-145.8404017,0,,,,
5,218,9,2,26,8025,180,77,61.73220833,-145.8410167,1,,,,
5,218,9,2,27,8025,180,81,61.73249333,-145.8413417,0,,,,
5,218,9,2,28,8025,180,86,61.73277333,-145.8416817,1,,,,
5,218,9,2,30,8025,180,81,61.73329833,-145.8424483,1,,,,
5,218,9,2,30,8025,180,80,61.73329833,-145.8424483,1,,,,
5,218,9,2,35,8025,180,76,61.733845,-145.8446183,1,,,,
5,218,9,2,36,8025,180,77,61.73385333,-145.8452117,1,,,,
5,218,9,2,58,8165,80,91,61.73021,-145.8427517,1,,,,
5,218,9,3,0,8165,80,85,61.73028833,-145.8412433,1,,,,
5,218,9,3,0,8165,80,88,61.73028833,-145.8412433,1,,,,
5,218,9,3,1,8165,80,91,61.73034167,-145.8404883,1,,,,
5,218,9,3,2,8165,80,93,61.73039833,-145.8397367,1,,,,
5,218,9,3,3,8165,80,93,61.73045667,-145.8389933,1,,,,
5,218,9,3,4,8165,80,89,61.73051,-145.83826,1,,,,
5,218,9,3,5,8165,80,82,61.73055833,-145.8375367,1,,,,
5,218,9,3,6,8165,80,80,61.73059667,-145.8368217,1,,,,
5,218,9,4,29,8146,190,87,61.728145,-145.7769433,0,,,,
5,218,9,4,29,8146,190,87,61.728145,-145.7769433,0,,,,
5,218,9,4,30,8146,190,76,61.72817,-145.7762117,0,,,,
5,218,9,4,32,8146,190,89,61.728225,-145.7747483,0,,,,
5,218,9,4,33,8146,190,85,61.72824667,-145.7740183,0,,,,
5,218,9,4,36,8146,190,78,61.728325,-145.77182,0,,,,
5,218,9,4,38,8146,190,82,61.72841,-145.7703567,0,,,,
5,218,9,4,38,8146,190,82,61.72841,-145.7703567,0,,,,
5,218,9,4,40,8146,190,85,61.728525,-145.7689117,0,,,,
5,218,9,4,41,8146,190,83,61.72859167,-145.7681917,0,,,,
5,218,9,4,42,8146,190,87,61.728665,-145.767475,0,,,,
5,218,9,4,43,8146,190,88,61.72874333,-145.766765,0,,,,
5,218,9,4,44,8146,190,88,61.72883,-145.76606,1,,,,
5,218,9,4,46,8146,190,87,61.72901833,-145.76467,0,,,,
5,218,9,4,47,8146,190,87,61.72912167,-145.7639833,0,,,,
5,218,9,4,48,8146,190,88,61.72935,-145.7626317,1,,,,
5,218,9,4,49,8146,190,87,61.72947333,-145.761965,1,,,,
5,218,9,4,51,8146,190,87,61.729605,-145.761305,0,,,,
5,218,9,4,52,8146,190,86,61.72974167,-145.7606467,0,,,,
5,218,9,4,53,8146,190,83,61.72988333,-145.759995,0,,,,
5,218,9,4,54,8146,190,80,61.73003333,-145.7593483,0,,,,
5,218,9,5,12,8184,130,76,61.73266333,-145.7476217,1,,,,
5,218,9,5,13,8184,160,89,61.73279167,-145.74695,1,,,,
5,218,9,5,13,8184,130,85,61.73279167,-145.74695,1,,,,
5,218,9,5,14,8184,160,92,61.73291833,-145.7462683,1,,,,
5,218,9,5,14,8184,130,79,61.73291833,-145.7462683,1,,,,
5,218,9,5,15,8184,160,91,61.73304167,-145.7455767,1,,,,
5,218,9,5,16,8184,160,93,61.73316,-145.744875,1,,,,
5,218,9,5,16,8184,130,91,61.73316,-145.744875,1,,,,
5,218,9,5,18,8184,160,89,61.73328167,-145.7441717,2,,,,
5,218,9,5,19,8184,130,93,61.73353667,-145.74276,1,,,,
5,218,9,5,19,8184,160,91,61.73353667,-145.74276,1,,,,
5,218,9,5,20,8184,130,91,61.73367333,-145.7420583,1,,,,
5,218,9,5,31,8265,110,96,61.73601167,-145.7357883,1,,,,
5,218,9,5,31,8265,110,88,61.73601167,-145.7357883,1,,,,
5,218,9,5,34,8265,110,78,61.73695667,-145.735065,1,,,,
5,218,9,5,38,8265,110,75,61.73794167,-145.7351383,2,,,,
5,218,9,5,54,8287,160,79,61.73910667,-145.7441033,0,,,,
5,218,9,5,57,8287,160,84,61.73856667,-145.7448183,1,,,,
5,218,9,5,58,8287,160,73,61.738265,-145.74509,1,,,,
5,218,9,5,59,8287,160,85,61.737945,-145.7453,1,,,,
5,218,9,6,0,8287,160,71,61.73761333,-145.7454433,1,,,,
5,218,9,6,1,8287,160,74,61.73727167,-145.745525,1,,,,
5,218,9,6,3,8287,160,88,61.736575,-145.74546,1,,,,
5,218,9,6,4,8287,160,80,61.73623833,-145.7452883,1,,,,
5,218,9,6,8,8326,30,94,61.734865,-145.7433133,0,,,,
5,218,9,6,9,8326,30,95,61.73467833,-145.74272,0,,,,
5,218,9,6,9,8326,60,77,61.73467833,-145.74272,0,,,,
5,218,9,6,10,8326,30,97,61.73452833,-145.7420767,0,,,,
5,218,9,6,10,8326,60,74,61.73452833,-145.7420767,0,,,,
5,218,9,6,10,8326,30,93,61.73452833,-145.7420767,0,,,,
5,218,9,6,13,8326,30,95,61.73434167,-145.740675,0,,,,
5,218,9,6,13,8326,30,101,61.73434167,-145.740675,0,,,,
5,218,9,6,14,8326,60,76,61.73430667,-145.7399417,0,,,,
5,218,9,6,14,8326,30,100,61.73430667,-145.7399417,0,,,,
5,218,9,6,15,8326,60,76,61.73430667,-145.7391983,1,,,,
5,218,9,6,15,8326,30,94,61.73430667,-145.7391983,1,,,,
5,218,9,6,15,8326,60,74,61.73430667,-145.7391983,1,,,,
5,218,9,6,16,8326,30,88,61.73434167,-145.7384583,1,,,,
5,218,9,6,16,8326,60,83,61.73434167,-145.7384583,1,,,,
5,218,9,6,17,8326,30,84,61.73440667,-145.7377283,1,,,,
5,218,9,6,18,8326,30,94,61.73450333,-145.7370183,1,,,,
5,218,9,6,19,8326,60,81,61.734625,-145.7363333,1,,,,
5,218,9,6,19,8326,30,98,61.734625,-145.7363333,1,,,,
5,218,9,6,19,8326,60,84,61.734625,-145.7363333,1,,,,
5,218,9,6,21,8326,30,97,61.73493,-145.735035,1,,,,
5,218,9,6,21,8326,30,81,61.73493,-145.735035,1,,,,
5,218,9,6,21,8326,60,79,61.73493,-145.735035,1,,,,
5,218,9,6,23,8326,60,78,61.735195,-145.7337283,1,,,,
5,218,9,6,24,8326,30,81,61.73526833,-145.733045,1,,,,
5,218,9,6,24,8326,60,84,61.73526833,-145.733045,1,,,,
5,218,9,6,24,8326,30,83,61.73526833,-145.733045,1,,,,
5,218,9,6,25,8326,60,84,61.73527833,-145.73165,0,,,,
5,218,9,6,35,8364,160,78,61.73327667,-145.7284217,1,,,,
5,218,9,6,36,8364,160,85,61.73274,-145.7289883,0,,,,
5,218,9,6,37,8364,160,96,61.73253667,-145.7294633,0,,,,
5,218,9,6,38,8364,160,88,61.73239833,-145.7300217,0,,,,
5,218,9,6,39,8364,160,96,61.732325,-145.7306233,0,,,,
5,218,9,6,51,8045,0,86,61.73501,-145.73472,0,,,,
5,218,9,6,51,8045,0,85,61.73501,-145.73472,0,,,,
5,218,9,6,52,8045,0,91,61.73530167,-145.7349633,0,,,,
5,218,9,6,54,8045,0,84,61.73557167,-145.73527,0,,,,
5,218,9,6,56,8045,0,80,61.736045,-145.7360667,0,,,,
5,218,9,6,56,8045,0,83,61.736045,-145.7360667,0,,,,
5,218,9,7,13,8066,90,86,61.733915,-145.740085,0,,,,
5,218,9,7,14,8066,90,83,61.73380833,-145.7394517,0,,,,
5,218,9,7,17,8066,90,93,61.73375333,-145.7381083,0,,,,
5,218,9,7,17,8066,90,91,61.73375333,-145.7381083,0,,,,
5,218,9,7,18,8066,90,82,61.73380167,-145.7374333,0,,,,
5,218,9,7,20,8066,90,87,61.73401333,-145.7361183,0,,,,
5,218,9,7,21,8066,90,100,61.73415833,-145.7354767,0,,,,
5,218,9,8,0,8103,40,76,61.73436,-145.734885,1,,,,
5,218,9,8,0,8103,40,80,61.73436,-145.734885,1,,,,
5,218,9,8,1,8103,40,79,61.73465,-145.7350433,1,,,,
5,218,9,8,3,8103,40,79,61.73521167,-145.7354567,1,,,,
5,218,9,8,3,8103,40,79,61.73521167,-145.7354567,1,,,,
5,218,9,8,4,8103,40,79,61.735725,-145.7360683,0,,,,
5,218,9,8,15,8126,240,82,61.73675667,-145.7413667,1,,,,
5,218,9,8,15,8126,240,87,61.73675667,-145.7413667,1,,,,
5,218,9,8,17,8126,240,95,61.736605,-145.74247,1,,,,
5,218,9,8,18,8126,240,93,61.73649167,-145.7430033,0,,,,
5,218,9,8,24,8146,190,97,61.735275,-145.7453283,1,,,,
5,218,9,8,25,8146,190,95,61.73500667,-145.7455017,1,,,,
5,218,9,8,26,8146,190,93,61.73472667,-145.7455983,1,,,,
5,218,9,8,41,8265,110,87,61.73242167,-145.7386167,0,,,,
5,218,9,8,42,8265,110,85,61.7325,-145.73793,0,,,,
5,218,9,8,43,8265,110,86,61.73260333,-145.7372567,1,,,,
5,218,9,8,43,8265,110,90,61.73260333,-145.7372567,1,,,,
5,218,9,8,44,8265,110,92,61.732725,-145.7365967,1,,,,
5,218,9,8,45,8265,110,98,61.73286167,-145.7359483,1,,,,
5,218,9,8,53,8326,30,88,61.73399333,-145.7316167,2,,,,
5,218,9,8,54,8326,60,77,61.73417167,-145.7302867,1,,,,
5,218,9,8,54,8326,30,89,61.73417167,-145.7302867,1,,,,
5,218,9,8,55,8326,60,89,61.73421667,-145.7296067,1,,,,
5,218,9,8,56,8326,60,84,61.73423333,-145.728925,1,,,,
5,218,9,8,57,8326,60,91,61.73422167,-145.728245,1,,,,
5,218,9,8,57,8326,60,98,61.73422167,-145.728245,1,,,,
5,218,9,9,47,8345,150,77,61.735415,-145.7281433,0,,,,
5,218,9,9,48,8345,150,80,61.73561,-145.728595,0,,,,
5,218,9,9,49,8345,150,81,61.73578333,-145.7290933,0,,,,
5,218,9,9,50,8345,150,74,61.73593333,-145.7296317,0,,,,
5,218,9,9,54,8345,150,77,61.73627,-145.731395,0,,,,
5,218,9,9,54,8345,150,79,61.73627,-145.731395,0,,,,
5,218,9,10,10,8364,160,104,61.73640167,-145.7406717,0,,,,
5,218,9,10,11,8364,160,96,61.736145,-145.74095,0,,,,
5,218,9,10,47,8265,110,83,61.73136667,-145.7211583,1,,,,
5,218,9,10,47,8265,110,88,61.73136667,-145.7211583,1,,,,
5,218,9,10,48,8265,110,84,61.73117167,-145.7206233,0,,,,
5,218,9,11,19,8126,240,78,61.72239,-145.7149983,1,,,,
5,218,9,11,20,8126,240,78,61.72212333,-145.7146617,1,,,,
5,218,9,19,15,8205,240,66,61.75669833,-145.69467,0,,,,
5,218,9,19,34,8205,240,74,61.75333333,-145.704575,0,,,,
5,218,9,19,36,8205,240,81,61.752685,-145.7050083,0,,,,
5,218,9,19,37,8205,10,71,61.752685,-145.7050083,1,,,,
5,218,9,19,38,8205,240,81,61.752355,-145.7051967,1,,,,
5,218,9,19,39,8205,240,78,61.75175833,-145.70575,0,,,,
5,218,9,19,41,8205,240,78,61.75127,-145.7065433,0,,,,
5,218,9,19,42,8205,240,78,61.75106667,-145.707015,0,,,,
5,218,9,20,4,8345,150,81,61.751015,-145.72014,1,,,,
5,218,9,20,5,8345,110,77,61.75086667,-145.7207167,1,,,,
5,218,9,20,7,8345,113,80,61.75048667,-145.7217333,1,,,,
5,218,9,20,9,8345,150,81,61.74972833,-145.7227317,0,,,,
5,218,9,20,9,8345,110,79,61.74972833,-145.7227317,0,,,,
5,218,9,20,10,8345,150,82,61.749435,-145.7228817,0,,,,
5,218,9,20,10,8345,110,77,61.749435,-145.7228817,0,,,,
5,218,9,20,10,8345,150,79,61.749435,-145.7228817,0,,,,
5,218,9,20,12,8345,110,74,61.74914167,-145.72292,0,,,,
5,218,9,20,12,8345,150,90,61.74914167,-145.72292,0,,,,
5,218,9,20,14,8345,150,96,61.74852667,-145.7226633,1,,,,
5,218,9,20,15,8345,150,96,61.74823833,-145.7223483,1,,,,
5,218,9,20,15,8345,110,74,61.74823833,-145.7223483,1,,,,
5,218,9,20,16,8345,150,95,61.74797667,-145.72192,1,,,,
5,218,9,20,17,8345,150,99,61.747765,-145.7213767,0,,,,
5,218,9,20,17,8345,110,75,61.747765,-145.7213767,0,,,,
5,218,9,20,18,8345,150,99,61.74761833,-145.7207383,0,,,,
5,218,9,20,18,8345,110,80,61.74761833,-145.7207383,0,,,,
5,218,9,20,19,8345,110,84,61.74755,-145.7200433,0,,,,
5,218,9,20,20,8345,150,98,61.74756,-145.7193283,1,,,,
5,218,9,20,21,8345,110,81,61.74764,-145.7186367,0,,,,
5,218,9,20,21,8345,150,93,61.74764,-145.7186367,0,,,,
5,218,9,20,22,8345,110,79,61.747785,-145.7179967,0,,,,
5,218,9,20,22,8345,110,77,61.747785,-145.7179967,0,,,,
5,218,9,20,23,8345,150,94,61.747985,-145.7174267,0,,,,
5,218,9,20,24,8345,150,82,61.74822333,-145.7169233,0,,,,
5,218,9,20,25,8345,150,78,61.74849667,-145.7164883,0,,,,
5,218,9,20,26,8345,150,86,61.74879833,-145.71613,0,,,,
5,218,9,20,26,8345,110,80,61.74879833,-145.71613,0,,,,
5,218,9,20,27,8345,150,95,61.74912333,-145.7158533,0,,,,
5,218,9,20,28,8345,110,84,61.74946167,-145.7156467,1,,,,
5,218,9,20,28,8345,150,95,61.74946167,-145.7156467,1,,,,
5,218,9,20,28,8345,110,88,61.74946167,-145.7156467,1,,,,
5,218,9,20,29,8345,150,98,61.74980667,-145.7154983,1,,,,
5,218,9,20,30,8345,110,86,61.75015167,-145.71539,1,,,,
5,218,9,20,30,8345,150,95,61.75015167,-145.71539,1,,,,
5,218,9,20,31,8345,110,93,61.75049,-145.7153,1,,,,
5,218,9,20,31,8345,150,90,61.75049,-145.7153,1,,,,
5,218,9,20,32,8345,110,95,61.75081667,-145.71521,1,,,,
5,218,9,20,32,8345,150,85,61.75081667,-145.71521,1,,,,
5,218,9,20,33,8345,150,77,61.75113333,-145.7151033,1,,,,
5,218,9,20,34,8345,110,98,61.75113333,-145.7151033,2,,,,
5,218,9,20,34,8345,110,97,61.75113333,-145.7151033,2,,,,
5,218,9,21,3,8126,230,78,61.75144,-145.7136333,1,,,,
5,218,9,21,4,8126,230,75,61.751685,-145.7140417,1,,,,
5,218,9,21,7,8126,230,78,61.752305,-145.7155083,1,,,,
5,218,9,21,8,8126,230,77,61.75243667,-145.7160917,1,,,,
5,218,9,21,9,8126,230,74,61.75251667,-145.7167083,1,,,,
5,218,9,21,10,8126,230,72,61.75253833,-145.717345,1,,,,
5,218,9,21,12,8126,230,70,61.7524,-145.7185867,1,,,,
5,218,9,21,15,8126,230,78,61.75175833,-145.7200033,1,,,,
5,218,9,21,15,8126,230,80,61.75175833,-145.7200033,1,,,,
5,218,9,21,17,8126,230,85,61.751175,-145.7205883,1,,,,
5,218,9,21,18,8126,230,88,61.75056833,-145.7211067,0,,,,
5,218,9,21,19,8126,230,91,61.75026833,-145.7214033,0,,,,
5,218,9,21,21,8126,230,91,61.74971167,-145.7221133,0,,,,
5,218,9,21,25,8126,230,97,61.74879833,-145.7240667,0,,,,
5,218,9,21,26,8126,230,97,61.74863,-145.724645,0,,,,
5,218,9,21,27,8126,230,93,61.74848833,-145.7252467,0,,,,
5,218,9,21,28,8126,230,91,61.74837333,-145.7258683,0,,,,
5,218,9,21,29,8126,230,88,61.74828667,-145.7265067,0,,,,
5,218,9,21,42,8146,190,72,61.747825,-145.7335717,1,,,,
5,218,9,21,43,8146,190,81,61.74761833,-145.73396,1,,,,
5,218,9,21,44,8146,190,76,61.74738333,-145.7342783,0,,,,
5,218,9,21,45,8146,190,81,61.74711833,-145.7345017,1,,,,
5,218,9,22,10,8345,150,96,61.74767667,-145.722795,1,,,,
5,218,9,22,10,8345,110,71,61.74767667,-145.722795,1,,,,
5,218,9,22,11,8345,150,94,61.747985,-145.72265,1,,,,
5,218,9,22,12,8345,150,99,61.74829833,-145.7225633,1,,,,
5,218,9,22,12,8345,150,101,61.74829833,-145.7225633,1,,,,
5,218,9,22,39,8205,10,74,61.748865,-145.7314783,0,,,,
5,218,9,22,40,8205,240,75,61.74857667,-145.7312683,1,,,,
5,218,9,22,41,8205,10,72,61.74829,-145.7309833,1,,,,
5,218,9,27,45,8103,90,81,61.77772,-145.6106867,0,,,,
5,218,9,27,46,8103,90,85,61.778055,-145.6106583,0,,,,
5,218,9,27,46,8103,30,86,61.778055,-145.6106583,0,,,,
5,218,9,27,48,8103,30,78,61.77838833,-145.6106417,0,,,,
5,218,9,27,48,8103,90,84,61.77838833,-145.6106417,0,,,,
5,218,9,27,49,8103,30,95,61.77872,-145.6106267,0,,,,
5,218,9,27,49,8103,30,98,61.77872,-145.6106267,0,,,,
5,218,9,27,50,8103,30,92,61.77905167,-145.6106067,0,,,,
5,218,9,27,51,8103,90,86,61.77938167,-145.6105867,0,,,,
5,218,9,27,51,8103,30,97,61.77938167,-145.6105867,0,,,,
5,218,9,27,52,8103,90,76,61.77971333,-145.61056,0,,,,
